Date,Open,High,Low,Close,Volume,Change,Indi,Foreign,Organ,KOSDAQ_Close,KOSDAQ_Change,USD_KRW_Close,USD_KRW_Change,ATRr_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,STOCHk_14_3_3,STOCHd_14_3_3,OBV,ADX_14,DMP_14,DMN_14
2022-01-28,21450,22000,20350,21750,193731,0.03325415676959631,0.0,0.0,0.0,872.87,0.0278,1203.4599609375,0.0023570592465442797,1784.7468068657563,19785.2632947925,23642.5,27499.7367052075,32.62968556800253,0.25468189475577,45.3734049921861,-320.42728417369653,-406.6950614131286,86.26777723943205,12.523967136904561,8.685990233148864,16628220.0,26.43032619538249,20.146843618177225,20.435213027919698
2022-02-03,22150,22800,22000,22050,126357,0.01379310344827589,0.0,0.0,0.0,891.6,0.0215,1199.9599609375,-0.002112298596673612,1732.2648835970137,20040.595653232587,23335.0,26629.404346767413,28.235734705527427,0.3049723311498044,46.73861065489856,-334.4923676368853,-336.6081159010539,2.115748264168573,20.439699992126435,12.430880284516958,16754577.0,25.05502546422983,22.573304584335848,19.550451557766667
2022-02-04,21900,23700,21700,22900,301311,0.038548752834467015,0.0,0.0,0.0,902.87,0.0126,1200.3299560546875,0.0003083395523451049,1751.3888233565292,20524.518337950893,23087.5,25650.481662049107,22.202331669077267,0.4634215096470699,50.51235997767551,-273.89387328312296,-220.80769723783322,-53.08617604528973,37.69447047797562,23.552712535668878,17055888.0,24.352506316725364,24.40260374937124,17.95576165594065
2022-02-07,23200,24050,22550,23550,190967,0.028384279475982543,0.0,0.0,0.0,899.4,-0.0038,1197.0899658203125,-0.002699249667170167,1733.4324763256436,20560.40068969711,23032.5,25504.59931030289,21.466183091743307,0.6046681251524224,53.240754483886654,-171.44327088877617,-94.68567587478915,-76.75759501398701,55.54707055279792,37.89374700763333,17246855.0,23.91224136760652,24.33651250844763,16.845922131934117
2022-02-08,23550,24700,22650,22850,309346,-0.02972399150743099,0.0,0.0,0.0,895.27,-0.0046,1196.8499755859375,-0.0002004780269045936,1756.0444452320362,20598.193129283456,23055.0,25511.806870716544,21.31257315737622,0.45827917887167696,50.04107538991272,-145.06239128193192,-54.643837014355924,-90.418554267576,63.02030987815243,52.08728363630866,16937509.0,23.88592765240108,24.95113050713093,15.441217007033938
2022-02-09,23200,23750,22600,23200,129656,0.015317286652078765,0.0,0.0,0.0,910.53,0.017,1196.3599853515625,-0.00040939987832233626,1712.7555510789077,20701.136650104978,22955.0,25208.863349895022,19.637232410324742,0.5543511211563494,51.60709991578974,-94.82025037877247,-3.521356888957172,-91.2988934898153,67.33361714204625,61.96699919099888,17067165.0,23.813901179889676,23.75448724178795,14.909183737818594
2022-02-10,23250,23500,22650,22700,84648,-0.02155172413793105,0.0,0.0,0.0,895.68,-0.0163,1194.030029296875,-0.0019475376000667177,1651.1301476888389,20864.392677452855,22820.0,24775.607322547145,17.139415622674363,0.4693189939983191,49.23284652101406,-94.26221690332022,-2.370658730803939,-91.89155817251628,59.00383141762452,63.11925281260775,16982517.0,23.747019458543,22.881002563108087,14.360952852678796
2022-02-11,22350,22600,21550,21550,120122,-0.0506607929515418,0.0,0.0,0.0,877.42,-0.0204,1199.3499755859375,0.004455454350838384,1615.335133426454,20795.771434870145,22675.0,24554.228565129855,16.575334642821215,0.2006750480290134,44.19647494102469,-184.48868962877896,-74.07770516501013,-110.41098446376883,49.042145593869726,58.45986471784684,16862395.0,22.623247339778302,21.71746003815212,18.494766148160647
2022-02-14,21000,21850,20550,21100,111370,-0.02088167053364265,0.0,0.0,0.0,852.79,-0.0281,1199.239990234375,-9.170413457404436e-05,1592.8111931549458,20658.172940362074,22520.0,24381.827059637926,16.534876195718706,0.11865416214432109,42.36997209603813,-288.9739467256077,-142.85036980947106,-146.1235769161366,32.950191570881216,46.99872286079184,16751025.0,21.251782923112582,20.45138312195865,21.90099944590101
2022-02-15,21000,21650,20650,20800,99450,-0.014218009478673022,0.0,0.0,0.0,839.92,-0.0151,1197.3599853515625,-0.0015676636020494072,1550.4675327136074,20563.81395669455,22335.0,24106.18604330545,15.860183956171479,0.06667454393008629,41.14905544683024,-391.47408893280226,-196.2804096133325,-195.19367931946977,18.390804597701138,33.4610472541507,16651575.0,19.97828029818496,19.509207178264344,20.892041044518617
2022-02-16,21300,21700,21050,21200,68160,0.019230769230769162,0.0,0.0,0.0,878.15,0.0455,1196.8299560546875,-0.0004426649490206769,1504.0055622322734,20441.984753615274,22237.5,24033.015246384726,16.148535099581572,0.2110857170138186,43.4873381750443,-435.41039306741004,-192.1733709983522,-243.23702206905784,15.70881226053639,22.34993614303959,16719735.0,18.750660625842304,18.912786155305376,19.99905239693092
2022-02-17,21200,21600,20400,21050,97168,-0.007075471698113178,0.0,0.0,0.0,874.22,-0.0045000000000000005,1196.75,-6.680652859913927e-05,1482.2908775409767,20354.590126314826,22207.5,24060.409873685174,16.68724416242417,0.18765345351150367,42.80057167100307,-476.837293536777,-186.8802171741753,-289.9570763626017,15.325670498084284,16.47509578544061,16622567.0,18.15725381817813,17.819143803621724,21.974813647257932
2022-02-18,20550,21200,20500,21150,58180,0.004750593824228044,0.0,0.0,0.0,881.71,0.0086,1198.6600341796875,0.0015960176976708151,1426.412953714958,20253.60634135895,22162.5,24071.39365864105,17.226338713060795,0.2347940270489442,43.441832969031616,-495.8830156305921,-164.74075141439232,-331.1422642161998,18.007662835249032,16.347381864623244,16680747.0,17.606233227582774,17.194529976562716,21.204531269923255
2022-02-21,20600,22200,20600,21450,61162,0.014184397163120588,0.0,0.0,0.0,884.25,0.0029,1195.0699462890625,-0.002995084334385001,1438.8120292741307,20216.209909279474,22067.5,23918.790090720526,16.77843063981444,0.3332244084557089,45.41876895205003,-481.22216524106625,-120.06392081989316,-361.1582444211731,19.92337164750957,17.752234993614305,16741909.0,16.574186497404106,20.793171245643226,19.520242346753964
2022-02-22,20750,21150,20600,21050,65018,-0.018648018648018683,0.0,0.0,0.0,868.11,-0.0183,1194.6800537109375,-0.0003262508435892819,1396.7540245860757,20227.501840943558,21925.0,23622.498159056442,15.48458982035523,0.242267761725771,43.248127897674046,-496.16056262544225,-108.00185456341535,-388.1587080620269,19.59814666310255,19.17639371528706,16676891.0,15.615857415585198,19.889330916102796,18.67173385966612
2022-02-23,21200,22400,20950,22100,191605,0.04988123515439424,0.0,0.0,0.0,877.33,0.0106,1192.6800537109375,-0.0016740883835697495,1400.557308762288,20262.08338715233,21875.0,23487.91661284767,14.746666174607284,0.5697494210822074,50.00291039462573,-418.4495000334209,-24.232633577115166,-394.21686645630575,26.646173037512245,22.055897116041464,16868496.0,15.773824822653987,24.79352538435073,17.290956187423166
2022-02-24,21550,22600,21400,22200,204421,0.004524886877828038,0.0,0.0,0.0,848.21,-0.0332,1192.4000244140625,-0.00023478995561609928,1386.2317859451066,20265.133234404828,21860.0,23454.866765595172,14.591644698949425,0.606591975999048,50.605888769110365,-344.81890113615736,39.51837225611877,-384.33727339227613,32.170542635658904,26.138287445424577,17072917.0,16.069813228232306,24.2910207280312,16.221811724816686
2022-02-25,22600,24350,22200,22900,545017,0.03153153153153143,0.0,0.0,0.0,872.98,0.0292,1206.0,0.011405547892889834,1440.7866610747822,20287.727979323576,21932.5,23577.272020676424,14.998491012665443,0.7941137093279678,54.72234638803492,-227.36109400997157,125.58094350584366,-352.94203751581523,46.511627906976734,35.1094478600493,17617934.0,17.45066886561116,30.377691236462578,14.492751489137307
2022-02-28,22850,23550,22400,22800,136707,-0.004366812227074246,0.0,0.0,0.0,881.07,0.009300000000000001,1197.5899658203125,-0.006973494344682862,1420.016184330187,20282.575927634072,21970.0,23657.424072365928,15.361165884077632,0.7459369916526857,54.029611656309804,-140.72194490529728,169.77607408841442,-310.4980189937117,53.586497890295355,44.089556144310336,17481227.0,18.73289193281767,28.620450372831634,13.654397614745706
2022-03-02,22600,23250,22350,23050,97004,0.010964912280701844,0.0,0.0,0.0,895.45,0.0163,1205.3699951171875,0.003697085764928998,1382.8721695803242,20375.47941883257,22070.0,23764.52058116743,15.355872960284833,0.7891673346702092,55.544742279320594,-51.295580850008264,207.36195051496276,-258.657531364971,61.99587871651456,54.03133483792889,17578231.0,19.861956913672866,27.28996863033795,13.277905932933416
2022-03-03,23350,23500,22600,23350,95947,0.013015184381778733,0.0,0.0,0.0,912.32,0.018799999999999997,1203.1500244140625,-0.0018417338345220191,1348.3812989592905,20374.331111946824,22150.0,23925.668888053176,16.033127657365025,0.8379008350243908,57.36086911901924,43.28399874715251,241.55322408969886,-198.26922534254635,67.51054852320674,61.03097504333889,17674178.0,21.06534303726255,27.313225524173397,12.64486563375076
2022-03-04,23300,23600,22700,23200,111313,-0.0064239828693790635,0.0,0.0,0.0,900.96,-0.0125,1205.989990234375,0.002360441975385097,1316.3540621421212,20374.940314750973,22207.5,24040.059685249027,16.503971048060585,0.7707960913876398,56.126220068195025,104.92573206405359,242.55596592527996,-137.63023386122637,70.88607594936707,66.79750106302947,17562865.0,22.24640770489509,26.521975991678893,12.027338577338
2022-03-07,22900,23100,22150,22150,80345,-0.04525862068965514,0.0,0.0,0.0,881.54,-0.0216,1216.7099609375,0.008888938374224553,1297.3287713397538,20365.173138497765,22170.0,23974.826861502235,16.28170375734989,0.49445930232239754,48.2906037442697,68.2641187702975,164.7154821052191,-96.45136333492161,63.29113924050631,67.22925457102671,17482520.0,22.586725724813164,24.98871140122813,14.360225356257448
2022-03-08,21500,22300,21450,21750,65460,-0.018058690744920947,0.0,0.0,0.0,870.14,-0.0129,1232.300048828125,0.012813314915752327,1265.3767152313878,20383.12051105566,22080.0,23776.87948894434,15.370285225945121,0.4027626881726001,45.674604930480555,6.85386198721244,82.64418025770723,-75.7903182704948,49.78902953586496,61.32208157524612,17417060.0,22.037102975707207,23.7897231525366,17.62259715110924
2022-03-10,22300,24350,22000,23350,235456,0.0735632183908046,0.0,0.0,0.0,889.08,0.0218,1223.22998046875,-0.008012265734751667,1360.706952663246,20349.750729953146,22105.0,23860.249270046854,15.881015788707115,0.8546504821981116,55.95320359913784,86.29763388664651,129.67036172571306,-43.37272783906654,51.0548523206751,54.71167369901547,17652516.0,22.93295016988255,31.304027375897373,15.217400255290181
2022-03-11,23100,23550,23050,23150,86997,-0.008565310492505307,0.0,0.0,0.0,891.71,0.003,1228.5999755859375,0.0043900126737652645,1299.227882935804,20353.36449924541,22102.5,23851.63550075459,15.82749010975763,0.79943363437198,54.563482055650546,131.60204054419228,139.97981470660704,-8.37777416241478,59.23064277494657,53.35817487716222,17565519.0,23.76480826924207,30.44351551116086,14.799091348487858
2022-03-14,23200,24200,23000,23400,223629,0.010799136069114423,0.0,0.0,0.0,872.44,-0.0216,1236.8900146484375,0.006747549427995381,1292.140176831964,20315.447585825255,22137.5,23959.552414174745,16.461230167586624,0.8464499676788441,56.033489478521744,185.54022763435933,155.13440143741929,30.405826196940044,72.72712660054431,61.004207232055336,17789148.0,24.903577356280074,32.01719385058883,13.817391685333021
2022-03-15,23650,24050,23150,23700,150483,0.012820512820512775,0.0,0.0,0.0,871.22,-0.0014000000000000002,1242.050048828125,0.004171780933290181,1264.1301635411103,20323.308037171406,22245.0,24166.691962828594,17.277518209292822,0.8785726401900394,57.79795786789494,249.61669640717446,175.3686961681875,74.24800023898693,75.38816738816739,69.11531225455276,17939631.0,25.961005783812144,30.389000580647306,13.11472597842593
2022-03-16,24300,24300,23500,23700,171942,0.0,0.0,0.0,0.0,891.8,0.0236,1241.6800537109375,-0.00029789066675423026,1230.9780082770935,20429.1068888554,22375.0,24320.8931111446,17.39345797671151,0.8404606328095323,57.79795786789494,296.97442326442615,178.18113842035137,118.79328484407478,79.40522875816993,75.84017424896054,17939631.0,27.08841130089712,30.428968774689626,12.505931244148845
2022-03-17,24800,25500,23700,23700,641815,0.0,0.0,0.0,0.0,914.13,0.025,1223.0,-0.015044176360173855,1271.622437083076,20633.89289805695,22520.0,24406.10710194305,16.75050712205195,0.8128136251606219,57.79795786789494,330.69373150570027,169.5203573293004,161.17337417639988,73.21552686115096,76.00297433582944,17939631.0,28.75398049936915,34.09289648223981,11.241479287770595
2022-03-18,24000,25000,24000,24950,553089,0.052742616033755185,0.0,0.0,0.0,922.96,0.0097,1210.3299560546875,-0.010359806987172981,1273.6494059010968,20646.123033018946,22707.5,24768.876966981054,18.155912953702995,1.0439325353683868,65.0891024019428,453.0585031305636,233.508103163331,219.55039996723264,74.4665556677353,75.69577042901874,18492720.0,30.300580457162802,31.607307430714094,10.421903929742816
2022-03-21,25550,25550,24700,24750,346737,-0.008016032064128265,0.0,0.0,0.0,918.4,-0.0049,1210.3699951171875,3.3081113377075866e-05,1243.3887335209038,20795.531950648747,22892.5,24989.468049351253,18.32013147844275,0.9429013595544915,63.20746776637069,527.8108626300345,246.6083701302415,281.20249249979304,74.33503964669275,74.00570739185967,18145983.0,31.996175047332088,33.223500593472835,9.91300558853757
2022-03-22,24450,25100,24350,24850,129783,0.004040404040404066,0.0,0.0,0.0,924.67,0.0068000000000000005,1219.780029296875,0.007774510453538053,1208.146680553272,20975.24525806219,23077.5,25179.75474193781,18.21908561965386,0.921571174187518,63.771408101867664,588.3397954272841,245.70984234199284,342.6299530852913,83.27812907758705,77.35990813067171,18275766.0,33.04475391162339,31.750309923385153,11.542730019276881
2022-03-23,25150,25200,24600,25100,160335,0.010060362173038184,0.0,0.0,0.0,930.57,0.0064,1214.949951171875,-0.003959794396522609,1164.7076312861755,21121.16854333961,23260.0,25398.83145666039,18.3906402120412,0.930141420042748,65.20718747023241,649.0010414031676,245.09687065430103,403.9041707488666,84.14634146341461,80.58650339589815,18436101.0,34.07363830640966,31.195284914310527,11.117998160755796
2022-03-24,24550,25050,24400,24950,132812,-0.005976095617529875,0.0,0.0,0.0,931.75,0.0013,1218.010009765625,0.002518670494038311,1131.5142285858742,21450.77945325371,23455.0,25459.22054674629,17.089921524163646,0.8729629462254105,63.57906772597713,677.1658233910712,218.6093221137636,458.5565012773076,85.77235772357722,84.39894275485965,18303289.0,34.71020248325165,29.816809745207006,11.889240369406112
2022-03-25,25200,25750,24700,25200,334471,0.01002004008016022,0.0,0.0,0.0,934.69,0.0032,1217.550048828125,-0.00037763313422067846,1125.6917836110501,21569.7549166828,23610.0,25650.2450833172,17.282889312301574,0.8896590691484098,65.1412651881536,711.4582785281345,202.32142180066154,509.136856727473,87.19984874267345,85.70618264322178,18637760.0,35.71838554205617,32.27195718906543,11.097111429405617
2022-03-28,25400,26250,25150,25500,371905,0.011904761904761862,0.0,0.0,0.0,927.11,-0.008100000000000001,1223.6600341796875,-0.0005880287984562083,1123.856656188067,21684.42591616561,23775.0,25865.57408383439,17.58632247179299,0.9125661016604873,66.97203049524893,754.1494239656859,196.01005379057028,558.1393701751156,85.65005199470598,86.20741948698556,19009665.0,36.92150261305228,33.19358255748874,10.321286591096593
2022-03-29,25550,25550,24550,25100,160939,-0.015686274509803977,0.0,0.0,0.0,937.83,0.0116,1209.1300048828125,-0.011874237035628621,1115.0097520752822,21758.947319561434,23885.0,26011.052680438566,17.80240887953583,0.7857408029394096,62.27565535993373,747.0937752462087,151.1635240568744,595.9302511893343,81.50849293205653,84.78613122314533,18848726.0,37.098934867826266,31.06717047464276,13.503751643489732
2022-03-30,24900,24900,23800,24100,262381,-0.03984063745019917,0.0,0.0,0.0,939.07,0.0013,1210.43994140625,0.0010833711165445514,1128.2233413505526,21881.90909290718,23950.0,26018.09090709282,17.270070205368025,0.5362653303792287,52.38546196653373,653.2798763891115,45.87970015982171,607.4001762292897,63.72077677224735,76.95977389966997,18586345.0,36.22797612867974,28.510222208034108,17.14064068316543
2022-03-31,23950,24400,23600,24200,83079,0.004149377593360981,0.0,0.0,0.0,944.53,0.0058,1214.5,0.003354200778465044,1104.7788167413548,21979.132429760324,24007.5,26035.867570239676,16.89778252829054,0.5474519517133805,53.18611770299856,580.3113815422221,-21.671035749654152,601.9824172918762,47.90346907993966,64.37757959474786,18669424.0,35.160458962364096,27.03557810205332,17.547153049459414
2022-04-01,23800,24550,23350,24400,148291,0.008264462809917328,0.0,0.0,0.0,940.57,-0.0042,1214.5,0.003354200778465044,1111.5803298924134,22048.13519340886,24060.0,26071.86480659114,16.723730728105902,0.5844987195178608,54.82234854308955,532.4835137101327,-55.59912286539486,588.0826365755275,37.030603804797344,49.55161655232812,18817715.0,33.843662544085696,24.95085671538508,17.800551378593692
2022-04-04,24850,25400,24450,24900,178777,0.020491803278688492,0.0,0.0,0.0,947.32,0.0072,1213.9000244140625,-0.004004007914067853,1103.6103062621262,22142.02720937103,24145.0,26147.97279062897,16.591201413368978,0.6884698592842383,58.70797288475519,528.8293891840185,-47.40259791320727,576.2319870972258,43.56464447676905,42.83290578716869,18996492.0,33.34034523610201,28.837395769798764,16.648452708424543
2022-04-05,25300,25450,24600,25100,138751,0.008032128514056325,0.0,0.0,0.0,952.47,0.0054,1218.75,0.003995366577473014,1085.4952842458174,22472.80909218076,24292.5,26112.19090781924,14.981503820679142,0.7218783411320461,60.183164961584346,535.8943413167362,-32.270116624391676,568.1644579411279,51.37189469781237,43.98904765979293,19135243.0,32.91273668987029,27.55346661790562,15.717265869617695
2022-04-06,24700,25400,24700,25250,97512,0.005976095617529875,0.0,0.0,0.0,943.13,-0.0098,1217.5999755859375,-0.0009436097756410078,1057.9599066014591,23025.530860247,24467.5,25909.469139753,11.786812218273223,0.7713303559790596,61.2998756539901,547.2883141692473,-16.700915017504485,563.9892291867518,59.77011494252873,51.5688847057034,19232755.0,32.51567161242334,26.25126855518433,14.974455774230597
2022-04-07,25000,26000,24450,24800,212511,-0.017821782178217838,0.0,0.0,0.0,927.95,-0.0161,1222.6600341796875,0.004155764368601433,1093.1056277934408,23187.003325946436,24540.0,25892.996674053564,11.026867759197748,0.5960830152010066,56.206922475688415,514.0808762141569,-39.92668237807595,554.0075585922328,58.620689655172406,56.58756643183784,19020244.0,32.64352683131264,27.51310804505873,13.457780583898424
2022-04-08,25100,25100,23800,24150,114831,-0.02620967741935487,0.0,0.0,0.0,934.73,0.0073,1222.6600341796875,0.004155764368601433,1107.8837973284997,23379.793406066547,24590.0,25800.206593933453,9.843079251187095,0.3182128562984038,49.774133241858834,430.35332936940904,-98.92338337825913,529.2767127476682,47.701149425287355,55.36398467432951,18905413.0,31.798790412258242,25.20710029749263,16.520562184173667
2022-04-11,24700,25650,24650,25000,263289,0.035196687370600444,0.0,0.0,0.0,921.83,-0.0138,1235.050048828125,0.005544566736058298,1135.89209768076,23579.403832759344,24670.0,25760.596167240656,8.841476832109086,0.6512933980113561,56.74568155160775,427.6567803671787,-81.2959459043916,508.9527262715703,44.82758620689655,50.38314176245211,19168702.0,31.488605204942747,26.28802223716936,14.962262546527416
2022-04-12,24500,24700,23950,24100,91942,-0.03600000000000003,0.0,0.0,0.0,913.82,-0.0087,1228.5999755859375,-0.005222519725664232,1129.756947813583,23658.205446806387,24690.0,25721.794553193613,8.357995570624649,0.21409036897227718,48.99157954513208,348.87564618745455,-128.06166406729267,476.9373102547472,36.78160919540229,43.10344827586207,19076760.0,30.262192517164298,24.54286662457866,18.39470908936153
2022-04-13,24500,24650,24150,24400,63877,0.012448132780082943,0.0,0.0,0.0,927.31,0.0148,1223.1199951171875,-0.0044603455784186785,1088.3457370496585,23786.650384984354,24725.0,25663.349615015646,7.590290111350019,0.3268236088131283,51.37668029293462,307.1083684547666,-135.86315343998456,442.97152189475116,39.655172413793096,40.421455938697314,19140637.0,29.12338073802537,23.656949569056135,17.730720372684047
2022-04-14,24600,24700,24250,24600,46346,0.008196721311475308,0.0,0.0,0.0,928.01,0.0008,1230.0999755859375,0.005706701302091943,1042.749612764259,23954.279459618672,24770.0,25585.720540381328,6.586358824233571,0.3957976466299785,52.95597348677183,286.8393232971903,-124.90575887804874,411.745082175239,35.05747126436781,37.16475095785441,19186983.0,28.117727435183582,23.27022288969243,17.184169208691326
2022-04-15,24400,25800,24150,25400,194786,0.03252032520325199,0.0,0.0,0.0,924.44,-0.0038,1230.0999755859375,0.005706701302091943,1086.1246406098303,23934.435317123465,24792.5,25650.564682876535,6.92196981245566,0.853994292110617,58.73021609129481,331.5078568825993,-64.18978023411182,395.6976371167111,52.22294513120798,42.3118629364563,19381769.0,28.197758759602596,27.979241269719864,15.319487183936
2022-04-18,25250,25750,24900,25100,106828,-0.011811023622047223,0.0,0.0,0.0,918.23,-0.0067,1235.3499755859375,0.005911626971706108,1069.2585947848715,23941.898623431567,24810.0,25678.101376568433,6.997995780479104,0.6670311831242323,55.95653025505891,338.7950799836144,-45.5220457064774,384.3171256900918,62.1665582303188,49.81565820863154,19274941.0,28.272073560725012,26.390533296210304,14.449621157027819
2022-04-19,25200,25400,24950,25150,81082,0.0019920318725099584,0.0,0.0,0.0,931.56,0.014499999999999999,1239.5999755859375,0.0034403206249178364,1025.0258378510841,23944.375221788527,24825.0,25705.624778211473,7.09466085165336,0.684528080540765,56.326737352402354,344.6321342082447,-31.747993185477753,376.38012739372243,70.44025157232704,61.609918311284616,19356023.0,28.341080161660503,25.56297645473927,13.996508568852873
2022-04-20,25250,25250,24650,24650,66611,-0.01988071570576544,0.0,0.0,0.0,928.93,-0.0028000000000000004,1234.0899658203125,-0.004444990217929434,994.6668493289861,23928.157389806485,24802.5,25676.842610193515,7.050439352432333,0.4127916229736031,51.651231754466494,305.3918532251664,-56.79061933484479,362.1824725600112,61.00628930817609,64.53769970360732,19289412.0,27.908088351492797,24.46154622383077,15.54778855969168
2022-04-21,24850,25350,23800,24100,199115,-0.022312373225152116,0.0,0.0,0.0,929.68,0.0008,1242.489990234375,0.006806654819917268,1034.3335030747216,23837.17824039525,24760.0,25682.82175960475,7.454133760943059,0.14240114998876846,47.02700933833892,227.29315042389499,-107.91145770889295,335.20460813278794,43.53916523727844,58.3285687059272,19090297.0,26.273497711236224,21.843200575917265,19.753459426518997
2022-04-22,24700,24950,23800,23800,183284,-0.012448132780082943,0.0,0.0,0.0,922.78,-0.0074,1242.489990234375,0.006806654819917268,1042.5953957366835,23701.263432455333,24690.0,25678.736567544667,8.009206703480496,0.04993067455260608,44.677433346004506,139.58284879413623,-156.49740747092136,296.0802562650576,20.897655803316173,41.81437011625691,18907013.0,24.755663547163707,20.12224255414247,18.197145628102884
2022-04-25,23100,23500,22400,22600,154369,-0.050420168067226934,0.0,0.0,0.0,899.84,-0.024900000000000002,1249.2099609375,0.004866571150515364,1068.1242961113364,23265.976935313516,24545.0,25824.023064686484,10.421862413416044,-0.2603459443777746,36.76483035086377,-26.45323195617675,-258.0267905769875,231.57355862081073,6.397306397306392,23.61137581263368,18752644.0,24.221345505990886,18.238356691544062,25.855697623824064
2022-04-26,22900,23700,22600,23050,94958,0.019911504424778848,0.0,0.0,0.0,911.16,0.0126,1260.7099609375,0.00920581836488843,1070.4011321091918,23035.632913171965,24442.5,25849.367086828035,11.51164640955741,0.005106056912749152,40.985722053690516,-120.33958317701035,-281.5305134382569,161.19093026124654,7.870370370370366,11.72177752366432,18847602.0,23.46021890519226,18.234206554407116,23.957793143665437
2022-04-27,22300,22700,22050,22300,100883,-0.03253796095444683,0.0,0.0,0.0,896.18,-0.016399999999999998,1266.280029296875,0.0044181996906194065,1065.372479803767,22666.83247643552,24352.5,26038.16752356448,13.843897124028167,-0.108809261407559,36.600730981439234,-252.35493432521616,-330.83669166917014,78.481757343954,10.092592592592588,8.120089786756457,18746719.0,23.282282888299633,17.011682645548728,26.039037531917934
2022-04-28,22700,22700,21500,21900,84614,-0.017937219730941756,0.0,0.0,0.0,892.22,-0.0044,1272.2900390625,0.004746193279982602,1074.988731267506,22240.783946075455,24237.5,26234.216053924545,16.476254184008624,-0.08533610610423152,34.4818337759375,-384.8187571983108,-370.6404116338118,-14.178345564498954,11.341515934539183,9.768159632500721,18662105.0,23.593802136009586,15.655255189561167,27.617336801685028
2022-04-29,21900,22400,21850,22200,40557,0.013698630136986356,0.0,0.0,0.0,904.75,0.013999999999999999,1272.2900390625,0.004746193279982602,1037.4895361003823,21944.96134054858,24127.5,26310.03865945142,18.091709952970014,0.05842706573534969,37.40855304762271,-460.28393173194854,-356.8844689339597,-103.39946279798887,10.749354005167953,10.727820844099918,18702662.0,23.883070008635762,15.062451250530735,26.57157511697704
2022-05-02,21900,22700,21750,22550,49128,0.015765765765765716,0.0,0.0,0.0,901.82,-0.0032,1266.75,0.00334247154935019,1031.240283509932,21754.65080309057,24010.0,26265.34919690943,18.786748828899864,0.1763250670892381,40.73477151046518,-486.24343962318017,-306.275181460153,-179.96825816302714,16.66666666666666,12.919178868791276,18751790.0,23.689281101987415,16.149261237124755,24.823125991294532
2022-05-03,22600,23300,22300,22650,86290,0.0044345898004434225,0.0,0.0,0.0,907.57,0.0064,1261.06005859375,-0.004491763494178014,1029.0088346838643,21616.184301995865,23887.5,26158.815698004135,19.016771935147126,0.22758080237647635,41.68824480035841,-493.0636416505222,-250.47630678999604,-242.58733486052614,22.480620155038753,16.632213608957798,18838080.0,22.65701783342355,19.19315699959197,23.10003055099466
2022-05-04,22850,23200,22400,22400,54537,-0.01103752759381893,0.0,0.0,0.0,900.06,-0.0083,1251.5,-0.007580970096230599,1012.6510607511251,21475.881228317918,23745.0,26014.118771682082,19.112392265168097,0.20362944047151824,39.957505603648684,-512.7311658411672,-216.11506478451287,-296.6161010566544,24.03100775193798,21.059431524547808,18783543.0,21.69848765612763,18.11010690183366,21.796519599304606
2022-05-06,21700,22200,21600,21800,64344,-0.0267857142857143,0.0,0.0,0.0,884.22,-0.0176,1251.5,-0.007580970096230599,997.4616992458377,21230.068711357555,23595.0,25959.931288642445,20.04603762358504,0.12049637369583069,36.085413893100736,-570.1603524196944,-218.83540109043201,-351.3249513292624,18.244414044687637,21.585347317221466,18719199.0,21.66518923095554,17.072610169992057,26.276661863188483
2022-05-09,21400,21700,20900,21050,79116,-0.0344036697247706,0.0,0.0,0.0,860.84,-0.0264,1274.8599853515625,0.0037240128573976516,990.5001492898909,20845.66000686109,23440.0,26034.33999313891,22.136006767396847,0.03938188396264862,31.921300570891876,-668.4862353240133,-253.72902719580065,-414.7572081282126,10.440796473628206,17.572072756751286,18640083.0,22.257322832146446,15.964558907371035,29.619201518656922
2022-05-10,20300,21300,20050,21000,72349,-0.002375296912114022,0.0,0.0,0.0,856.14,-0.0055000000000000005,1276.550048828125,0.0013256855623218211,1009.0358529363098,20542.853359566816,23240.0,25937.146640433184,23.211244754158212,0.08474634518940403,31.65901064395047,-741.8927107011987,-261.7084020583888,-480.18430864280987,9.43889505487729,12.708035191064388,18567734.0,23.440045941202175,14.551916291135683,33.01537124025525
2022-05-11,21300,21300,20600,20800,42706,-0.00952380952380949,0.0,0.0,0.0,866.34,0.011899999999999999,1278.1500244140625,0.0012533590730785527,986.9618634140227,20209.952007382773,23075.0,25940.047992617227,24.832485309791778,0.10297349191666012,30.576737566430925,-806.9047046781816,-261.3763168282974,-545.5283878498842,11.802935010482173,10.5608755129959,18525028.0,24.538288827623486,13.814708661932553,31.34279540403249
2022-05-12,20350,20750,19650,19850,76443,-0.04567307692307687,0.0,0.0,0.0,833.66,-0.0377,1290.75,0.009857978598180273,998.6074446118822,19728.12906982834,22847.5,25966.87093017166,27.3060153642338,0.019534536433753396,26.02561251572402,-924.4280081680881,-303.1196962545631,-621.308311913525,11.949685534591188,11.063838533316895,18448585.0,26.173721728231417,12.678346573414958,35.55979533514527
